#,customer_id,created_at_date,order_number,amount
7232,1o8i1lkn05j8tm,2021-04-02 10:32:40.191000,GV47261,1760
7233,1o8i1lkn060d0v,2021-04-02 10:37:52.404000,GV47263,1460
7234,1xh60ck65ykn06yxhh,2021-04-02 10:59:09.266000,GV47264,600
7235,1o8i1lkn06zife,2021-04-02 11:01:58.812000,GV47265,2050
7236,1o8i1lkn07j4kx,2021-04-02 11:16:00.188000,GV47266,1860
7237,1o8i1lkn07kgvw,2021-04-02 11:17:22.708000,GV47267,2050
7238,2m2ocnkmg8a4g8,2021-04-02 11:20:28.987000,GV47268,2050
7239,15ee6qlkkv4zd5j,2021-04-02 11:24:18.845000,GV47269,600
7240,1o8i1lkmxlnopp,2021-04-02 11:25:49.723000,GV47270,1200
7241,1xh60ck65ykn05tq32,2021-04-02 11:29:50.326000,GV47271,1860
7242,1o8i1lkn06ee34,2021-04-02 11:45:02.577000,GV47272,2050
7243,1o8i1lkn08q2md,2021-04-02 11:55:33.459000,GV47273,1860
7244,1xh60cki7pkj2pmj8g,2021-04-02 12:01:41.220000,GV47274,2050
7245,1xh60cki7pkj2pclb2,2021-04-02 12:13:15.148000,GV47275,1960
7246,1o8i1lkn09jt2q,2021-04-02 12:30:23.887000,GV47276,1900
7247,wsw4lkl7n65vv,2021-04-02 12:35:02.873000,GV47277,600
7248,1xh60ckciakja86ov3,2021-04-02 12:36:55.150000,GV47278,1860
7249,vpnqlkm3vlfk5,2021-04-02 13:11:00.779000,GV47279,1990
7250,1xh60ck65ykn0bs8x4,2021-04-02 13:12:17.756000,GV47280,2050
7251,1xh60ck65ykn0bv1g2,2021-04-02 13:13:19.874000,GV47281,1
7252,1o8i1lkn0cmfsn,2021-04-02 13:44:06.346000,GV47283,1260
7253,43oagmkknx3z0p,2021-04-02 13:50:20.216000,GV47284,3300
7254,1xh60cki7pkj2q1f3s,2021-04-02 13:57:26.364000,GV47286,1800
7255,1o8i1lkmxs2eep,2021-04-02 14:17:34.251000,GV47287,1860
7256,1xh60ck65ykn0esr2l,2021-04-02 14:36:15.917000,GV47289,1860
7257,1o8i1lkmzzzqge,2021-04-02 14:58:57.637000,GV47291,2050
7258,1o8i1lkn0fsghm,2021-04-02 15:06:15.153000,GV47292,1
7259,vojwml7lkmt94zg0,2021-04-02 15:10:23.917000,GV47293,2590
7260,1xh60cki7pkj2q15fp,2021-04-02 15:12:53.469000,GV47294,3300
7261,1xh60ck65ykn0g0zgn,2021-04-02 15:13:02.541000,GV47295,3300
7262,1o8i1lkn0g3lcx,2021-04-02 15:15:34.216000,GV47296,1260
7263,1xh60cki7pkj2q2awu,2021-04-02 15:19:22.548000,GV47297,1760
7264,wsw4lkl7qvpj1,2021-04-02 15:27:28.285000,GV47298,1260
7265,vojwml7lkmrufb3b,2021-04-02 15:31:53.909000,GV47299,2050
7266,vojwml7lkmt94zg0,2021-04-02 15:37:00.084000,GV47300,1
7267,1xh60ck65ykn0h0k05,2021-04-02 15:39:34.612000,GV47301,1860
7268,vojwml7lkmuikj8i,2021-04-02 15:43:27.539000,GV47302,1760
7269,2wcllklqktz1e,2021-04-02 15:44:42.015000,GV47303,1800
7270,1o8i1lkmwyhhim,2021-04-02 15:50:00.080000,GV47304,1200
7271,1xh60cki7pkj2psm7g,2021-04-02 15:54:52.343000,GV47305,1700
7272,1xh60cki7pkj2q0k9r,2021-04-02 15:56:05.291000,GV47306,3300
7273,1o8i1lkn0i7bkk,2021-04-02 16:13:29.767000,GV47307,1960
7274,1o8i1lkn0fsq7f,2021-04-02 16:13:34.942000,GV47308,3300
7275,1o8i1lkn0idlme,2021-04-02 16:18:24.678000,GV47309,1260
7276,1o8i1lkmz7re9y,2021-04-02 16:19:05.884000,GV47310,2050
7277,1o8i1lkn0htc8n,2021-04-02 16:23:02.572000,GV47311,1990
7278,1xh60cki7pkj2q0iu1,2021-04-02 16:31:54.432000,GV47312,2050
7279,vpnqlkm4v9hi3,2021-04-02 16:36:02.774000,GV47313,300
7280,1o8i1lkn0izy34,2021-04-02 16:40:04.388000,GV47314,4500
7281,1o8i1lkn0j41ni,2021-04-02 16:40:22.204000,GV47315,300
7282,1xh60cki7pkj2ptow1,2021-04-02 16:42:55.564000,GV47316,1990
7283,15ee6qlkkwduj14,2021-04-02 16:52:21.323000,GV47317,1200
7284,1o8i1lkn0jekth,2021-04-02 16:52:51.101000,GV47318,360
7285,1o8i1lkn0jh605,2021-04-02 16:55:47.293000,GV47319,1700
7286,vpnqlkm4v9hi3,2021-04-02 17:04:42.552000,GV47320,1
7287,1xh60cki7pkj2pqjv8,2021-04-02 17:09:07.203000,GV47322,3300
7288,1xh60ck9lzkjynqa04,2021-04-02 17:14:59.981000,GV47323,360
7289,1xh60ck65ykn0klsoq,2021-04-02 17:18:51.370000,GV47324,2050
7290,1xh60ck5oikk6f9r6n,2021-04-02 17:24:58.324000,GV47325,600
7291,1xh60cki7pkj2ptpeb,2021-04-02 17:29:41.338000,GV47326,600
7292,l9vmlklsdn4q3,2021-04-02 17:30:00.481000,GV47327,1260
7293,1xh60ckdp1klhsw7cr,2021-04-02 17:35:49.361000,GV47328,1800
7294,1xh60ckarvkkaoxf3p,2021-04-02 17:36:33.530000,GV47329,2050
7295,14cslkm0g8en4,2021-04-02 17:45:45.082000,GV47330,1800
7296,1o8i1lkn0lav4w,2021-04-02 17:49:37.612000,GV47331,300
7297,1o8i1lkn0kfo6w,2021-04-02 17:49:47.760000,GV47333,1860
7298,l9vmlklrf2u0p,2021-04-02 17:49:48.235000,GV47332,600
7299,1xh60ck65ykn0m0qq0,2021-04-02 17:58:42.432000,GV47334,1960
7300,1o8i1lkn0m0wep,2021-04-02 18:02:35.021000,GV47335,660
7301,vojwml7lkmvdy73k,2021-04-02 18:06:28.298000,GV47336,300
7302,1xh60cki7pkj2piou0,2021-04-02 18:14:59.384000,GV47338,1800
7303,1xh60ckj9ckms2z98t,2021-04-02 18:18:05.450000,GV47339,3300
7304,1o8i1lkn0mf5ju,2021-04-02 18:24:43.030000,GV47340,1860
7305,1o8i1lkn0meeat,2021-04-02 18:27:48.330000,GV47341,1200
7306,3l0yflklkp72s3,2021-04-02 18:30:34.975000,GV47342,1960
7307,1o8i1lkn0mr6al,2021-04-02 18:31:45.991000,GV47343,600
7308,2wcllklq4006i,2021-04-02 18:35:17.842000,GV47344,300
7309,vojwml7lkmsr8lxb,2021-04-02 18:38:02.435000,GV47345,2050
7310,2wcllklq84xtm,2021-04-02 18:39:03.276000,GV47346,2800
7311,1o8i1lkn0mf5ju,2021-04-02 18:39:08.994000,GV47347,1
7312,1xh60ck65ykn0nl8kb,2021-04-02 18:45:52.485000,GV47348,1460
7313,1xh60cki7pkj2poi36,2021-04-02 18:47:56.534000,GV47349,2800
7314,1o8i1lkn0ni34h,2021-04-02 18:48:03.469000,GV47350,2050
7315,1xh60ckarvkkewdx9g,2021-04-02 18:53:45.004000,GV47351,1800
7316,1o8i1lkn0o46hd,2021-04-02 19:01:31.336000,GV47352,2050
7317,1o8i1lkn0okf4k,2021-04-02 19:13:11.039000,GV47353,1860
7318,1o8i1lkn0prfwg,2021-04-02 19:49:46.118000,GV47354,2050
7319,gees9mklopds5f,2021-04-02 19:57:36.619000,GV47355,1860
7320,vpnqlkm9ns9qp,2021-04-02 20:27:55.016000,GV47356,600
7321,1o8i1lkn0s0oab,2021-04-02 20:56:54.671000,GV47357,2050
7322,1xh60cki7pkj2q1qan,2021-04-02 22:41:17.717000,GV47358,1700
7323,1xh60ck6rfkk2p584s,2021-04-02 23:40:19.620000,GV47359,3300
7324,1o8i1lkn08bq91,2021-04-03 00:10:34.880000,GV47360,1260
7325,15ee6qlkkysp1fz,2021-04-03 00:57:14.547000,GV47361,1800
7326,1o8i1lkn10z0jr,2021-04-03 01:16:39.886000,GV47362,2800
7327,3l0yflkljftl3a,2021-04-03 02:09:13.936000,GV47363,1260
7328,15ee6qlkkv09jy8,2021-04-03 02:10:36.788000,GV47364,300
7329,1xh60cki7pkj2pxjo9,2021-04-03 02:13:58.823000,GV47365,1800
7330,1xh60cki7pkj2px7gq,2021-04-03 02:15:30.886000,GV47366,1760
7331,1xh60ckn36kj8lh1jq,2021-04-03 02:34:04.228000,GV47367,3300
7332,1xh60cki7pkj2pz3cm,2021-04-03 02:34:59.849000,GV47368,1200
7333,1xh60cki7pkj2pq7t8,2021-04-03 02:37:26.201000,GV47369,600
7334,1o8i1lkn14ij2o,2021-04-03 02:38:13.564000,GV47370,1860
7335,43oagmkkr7fm8q,2021-04-03 02:39:25.697000,GV47371,1
7336,1o8i1lkn0n3blk,2021-04-03 02:43:27.967000,GV47372,2050
7337,1xh60cki7pkj2pq7t8,2021-04-03 02:46:54.616000,GV47373,1
7338,2m2ocnkmjhahv8,2021-04-03 02:57:28.695000,GV47374,2050
7339,1o8i1lkmz7iqrf,2021-04-03 03:00:21.310000,GV47375,2050
7340,15ee6qlkkwnzgns,2021-04-03 03:02:23.334000,GV47376,1
7341,14cslklzfrmtq,2021-04-03 03:12:08.160000,GV47377,1990
7342,1o8i1lkn0h3oyv,2021-04-03 03:14:27.525000,GV47378,2050
7343,1o8i1lkn15n5up,2021-04-03 03:16:04.527000,GV47379,660
7344,1xh60ck9lzkjmya7cf,2021-04-03 03:17:02.069000,GV47380,1860
7345,1o8i1lkn0l5vb7,2021-04-03 03:23:55.107000,GV47381,2050
7346,1xh60ck9lzkk28leee,2021-04-03 03:38:54.479000,GV47382,1800
7347,vojwml7lkmvfksti,2021-04-03 03:44:04.175000,GV47383,1990
7348,1o8i1lkn16wmq3,2021-04-03 03:46:32.020000,GV47384,1200
7349,l9vmlklt1qlog,2021-04-03 03:55:40.275000,GV47385,1800
7350,1o8i1lkn16xm17,2021-04-03 04:07:15.862000,GV47386,660
7351,1xh60ck65ykn17zhz1,2021-04-03 04:16:24.003000,GV47387,600
7352,3l0yflklehn2v7,2021-04-03 04:21:33.091000,GV47388,660
7353,14cslklv6ob14,2021-04-03 04:24:15.433000,GV47389,2800
7354,1xh60cki7pkj2pt198,2021-04-03 04:33:02.820000,GV47390,1700
7355,1xh60ck65ykn18lusg,2021-04-03 04:34:49.782000,GV47391,2050
7356,1o8i1lkn19dfd9,2021-04-03 04:57:55.322000,GV47392,1860
7357,vojwml7lkmqmpdyn,2021-04-03 05:11:59.373000,GV47393,1200
7358,1o8i1lkn18xlbo,2021-04-03 05:12:15.077000,GV47394,2800
7359,1xh60ckarvkkf6sqov,2021-04-03 05:17:54.376000,GV47395,1200
7360,1o8i1lkn1a8h7f,2021-04-03 05:28:10.508000,GV47396,2800
7361,1xh60cki7pkj2piz2y,2021-04-03 05:30:01.967000,GV47397,1760
7362,1o8i1lkn1amevn,2021-04-03 05:33:09.418000,GV47398,1860
7363,1o8i1lkn1awfyh,2021-04-03 05:38:38.352000,GV47399,1260
7364,1boednkmmurwnp,2021-04-03 05:39:49.755000,GV47400,300
7365,1xh60cki7pkj2pexqv,2021-05-28 14:49:41.089000,GV59450,2660
7366,h7nclkomoopyk,2021-06-01 13:16:38.310000,GV60442,3300
7367,rphnxnkpe31fb8,2021-06-01 13:44:17.665000,GV60450,299
7368,48j1dtlko3u94ol,2021-06-01 13:47:16.127000,GV60453,1860
7369,eut2nkozqaw1r,2021-05-25 11:11:52.906000,GV58623,1860
7370,1xh60ckd7ykpe2val5,2021-06-01 13:50:09.568000,GV60455,2150
7371,bdzc8jlknqc5l6b,2021-05-21 08:12:54.819000,GV57565,1800
7372,1xh60ckd7ykpciwzp2,2021-05-31 11:23:50.578000,GV60129,1860
7373,oyiimkp5v03l7,2021-05-27 04:19:52.046000,GV59061,3300
7374,eut2nkp0n7v66,2021-05-23 03:59:38.959000,GV58027,960
7375,1xh60cki7pkj2pjl11,2021-05-31 11:24:38.428000,GV60130,259
7376,1xh60ck1pzkp6e3rgi,2021-05-27 04:22:38.379000,GV59062,2210
7377,2m2ocnkmjk9m1j,2021-05-30 06:35:14.976000,GV59800,4500
7378,1e8sqmknd7nzxp,2021-06-02 14:02:37.773000,GV60711,1400
7379,rphnxnkpfj7tsx,2021-06-02 14:03:40.983000,GV60712,199
7380,bbylh8mkpbgbtdk,2021-06-02 14:12:43.223000,GV60714,600
7381,1xh60ck9lzkk21qm07,2021-06-02 14:15:21.406000,GV60716,2210
7382,1xh60cki7pkj2pey6g,2021-06-02 14:24:38.652000,GV60718,199
7383,3iveimlkmdhudpq,2021-06-02 14:30:02.775000,GV60719,300
7384,ulpxlkpgtk079,2021-06-03 12:10:12.629000,GV60948,3600
7385,ulpxlkpi3axv7,2021-06-04 09:10:59.212000,GV61176,1800
7386,1xh60cki7pkj2pbvws,2021-05-31 11:27:07.126000,GV60133,1860
7387,14cslklze1v08,2021-04-03 05:53:15.700000,GV47401,2100
7388,vojwml7lkmvl2z6l,2021-04-03 05:53:35.190000,GV47402,1200
7389,1o8i1lkn1b6ss5,2021-04-03 05:54:46.902000,GV47403,1990
7390,1o8i1lkn1akbq3,2021-04-03 05:58:44.869000,GV47404,1660
7391,1xh60cki7pkj2pzetr,2021-04-03 06:07:51.623000,GV47405,1860
7392,1o8i1lkn1c49oc,2021-04-03 06:10:04.475000,GV47406,1260
7393,1o8i1lkn1bs97h,2021-04-03 06:19:26.347000,GV47407,2050
7394,vojwml7lkmp47ory,2021-04-03 06:21:57.969000,GV47408,1400
7395,1o8i1lkn1cq84x,2021-04-03 06:30:10.507000,GV47409,1260
7396,1o8i1lkn1d9gp1,2021-04-03 06:44:43.824000,GV47410,1200
7397,5xgxllkkjwm5qd,2021-04-03 06:49:33.208000,GV47411,1960
7398,1xh60cki7pkj2q1zji,2021-04-03 06:50:38.897000,GV47412,1860
7399,1xh60cki7pkj2pjkub,2021-04-03 06:58:30.796000,GV47413,3000
7400,1o8i1lkn0s3zi1,2021-04-03 07:01:03.083000,GV47414,1400
7401,1xh60ckarvkkbda0tf,2021-04-03 07:02:59.643000,GV47415,1860
7402,1xh60ckarvkkbda0tf,2021-04-03 07:06:12.132000,GV47416,1260
7403,1o8i1lkn1d4rxz,2021-04-03 07:06:13.144000,GV47417,1260
7404,vojwml7lkmsm0c6h,2021-04-03 07:12:34.324000,GV47418,1200
7405,1xh60cki7pkj2pib8f,2021-04-03 07:13:09.617000,GV47419,2400
7406,2m2ocnkmexcqb4,2021-04-03 07:19:32.178000,GV47420,1460
7407,43oagmkkocgt6v,2021-04-03 07:19:47.487000,GV47421,1260
7408,l9vmlkls2ic24,2021-04-03 07:19:52.280000,GV47423,300
7409,14cslkm2rmvdn,2021-04-03 07:19:52.667000,GV47422,360
7410,l9vmlkls2ic24,2021-04-03 07:23:02.068000,GV47424,1
7411,1o8i1lkn1fa3hk,2021-04-03 07:39:19.409000,GV47425,1400
7412,1xh60ck65ykn1fi4ui,2021-04-03 07:43:50.172000,GV47426,1460
7413,1xh60ck65ykn1fhpet,2021-04-03 07:47:34.269000,GV47427,600
7414,15ee6qlkkvxt3an,2021-04-03 07:48:10.533000,GV47428,1200
7415,14cslklypkq1o,2021-04-03 07:48:34.826000,GV47429,1900
7416,1xh60ck65ykn1gxchd,2021-04-03 08:25:10.407000,GV47431,1990
7417,1xh60cki7pkj2plgr8,2021-04-03 08:32:01.629000,GV47432,1960
7418,1o8i1lkmyrr8tw,2021-04-03 08:34:44.443000,GV47433,1800
7419,1o8i1lkn1gvri1,2021-04-03 08:35:06.160000,GV47434,2050
7420,1o8i1lkn0m1ie2,2021-04-03 08:35:53.521000,GV47435,660
7421,1o8i1lkn1hbu7q,2021-04-03 08:36:53.038000,GV47436,1260
7422,1o8i1lkn0ppl4l,2021-04-03 08:40:17.606000,GV47437,1900
7423,wsw4lkl6b8qv3,2021-04-03 08:46:41.390000,GV47438,1800
7424,1xh60ck7kpkjjiufqw,2021-04-03 08:52:18.605000,GV47439,1990
7425,vpnqlkmaoasmi,2021-04-03 08:55:37.280000,GV47440,1
7426,14cslkm0brq5p,2021-04-03 08:59:56.979000,GV47441,1760
7427,wsw4lkl3nl6cw,2021-04-03 09:20:18.389000,GV47442,1800
7428,1xh60cki7pkj2pto26,2021-04-03 09:23:02.484000,GV47443,2800
7429,1o8i1lkn1i5bpy,2021-04-03 09:30:16.047000,GV47444,1990
7430,1xh60ck9lzkjwoc8dk,2021-04-03 09:46:18.370000,GV47446,1860
7431,vojwml7lkmq2byqi,2021-04-03 09:50:46.845000,GV47447,2800
7432,43oagmkkq7ixjl,2021-04-03 09:55:57.883000,GV47448,1860
7433,1o8i1lkn1k83iz,2021-04-03 10:00:44.803000,GV47449,600
7434,1o8i1lkn1iohx8,2021-04-03 10:04:09.364000,GV47450,600
7435,1o8i1lkn1k0fow,2021-04-03 10:04:20.914000,GV47451,1200
7436,2m2ocnkmg98iev,2021-04-03 10:04:55.775000,GV47452,1860
7437,1o8i1lkn1krpn3,2021-04-03 10:18:57.902000,GV47453,2800
7438,1xh60ck9lzkjn0j3v7,2021-04-03 10:27:34.173000,GV47454,360
7439,vpnqlkmc3xnhh,2021-04-03 10:46:40.752000,GV47456,1990
7440,vojwml7lkmvpcc9a,2021-04-03 10:53:24.117000,GV47457,1860
7441,1o8i1lkn1ma9yq,2021-04-03 10:57:17.739000,GV47458,1260
7442,1o8i1lkn1m0y21,2021-04-03 11:02:17.723000,GV47459,1800
7443,vpnqlkm6o48k8,2021-04-03 11:07:08.609000,GV47460,3300
7444,1o8i1lkn1myimu,2021-04-03 11:16:28.478000,GV47461,1860
7445,1xh60ck9lzkjpmbjpm,2021-04-03 11:17:04.527000,GV47462,1800
7446,1o8i1lkn1my2ul,2021-04-03 11:20:02.104000,GV47463,660
7447,l9vmlkls0q1hk,2021-04-03 11:26:24.468000,GV47464,2050
7448,1o8i1lkn04tu8m,2021-04-03 11:38:11.970000,GV47465,2050
7449,1o8i1lkn1nnbw0,2021-04-03 11:39:54.247000,GV47466,2050
7450,1o8i1lkn1nyod2,2021-04-03 11:43:40.605000,GV47467,1960
7451,1o8i1lkn1h11k4,2021-04-03 11:45:14.034000,GV47468,5900
7452,1xh60cki7pkj2pelo2,2021-04-03 11:50:38.993000,GV47469,1990
7453,1xh60ck65ykn1oizth,2021-04-03 11:56:33.089000,GV47470,1860
7454,1o8i1lkn1okive,2021-04-03 12:01:11.836000,GV47471,2050
7455,vojwml7lkmp75aq5,2021-04-03 12:11:54.832000,GV47472,1860
7456,1o8i1lkn1oxihb,2021-04-03 12:14:03.319000,GV47473,1260
7457,1o8i1lkn1k7pds,2021-04-03 12:21:13.640000,GV47474,1860
7458,1xh60cki7pkj2pfvq2,2021-04-03 12:29:44.414000,GV47475,1700
7459,1o8i1lkn1pswin,2021-04-03 12:35:12.273000,GV47476,1860
7460,1o8i1lkmwr5w01,2021-04-03 12:38:34.242000,GV47477,1860
7461,14cslklxjhk32,2021-04-03 12:43:10.523000,GV47478,1860
7462,1o8i1lkn1pswin,2021-04-03 12:44:36.986000,GV47479,2050
7463,1o8i1lkn1q87o8,2021-04-03 12:48:27.877000,GV47480,1860
7464,1o8i1lkn1qk4ss,2021-04-03 12:58:27.301000,GV47481,600
7465,wsw4lkl5ukh3r,2021-04-03 12:58:46.914000,GV47482,600
7466,1o8i1lkn1qq1k8,2021-04-03 13:01:25.834000,GV47483,1260
7467,1xh60cki7pkj2piz2y,2021-04-03 13:06:12.148000,GV47484,1
7468,1o8i1lkn1qrfth,2021-04-03 13:08:55.301000,GV47485,1660
7469,1o8i1lkn1qey7f,2021-04-03 13:10:28.130000,GV47486,1800
7470,1o8i1lkn1r8hhx,2021-04-03 13:17:18.717000,GV47487,1260
7471,1o8i1lkn1jyoj8,2021-04-03 13:20:52.604000,GV47488,1400
7472,1xh60cki7pkj2ppt93,2021-04-03 13:33:16.695000,GV47489,1900
7473,1o8i1lkn1rj2vo,2021-04-03 13:39:23.256000,GV47490,3300
7474,1o8i1lkn0lav4w,2021-04-03 13:39:33.103000,GV47491,1
7475,1o8i1lkn01xz1z,2021-04-03 13:41:46.469000,GV47492,2050
7476,3l0yflklei58d6,2021-04-03 13:42:13.761000,GV47493,600
7477,3l0yflklhy0qyi,2021-04-03 13:43:49.005000,GV47494,360
7478,1o8i1lkn1s8e15,2021-04-03 13:45:16.266000,GV47495,600
7479,1o8i1lkn1sa57s,2021-04-03 13:47:49.937000,GV47496,2050
7480,1o8i1lkn1scard,2021-04-03 13:48:40.681000,GV47497,2050
7481,1o8i1lkmxqflhu,2021-04-03 13:52:01.175000,GV47498,300
7482,1xh60cki7pkj2q0tml,2021-04-03 13:53:21.363000,GV47499,1260
7483,1o8i1lkmxqflhu,2021-04-03 13:58:48.124000,GV47500,1
7484,1o8i1lkn1sa57s,2021-04-03 14:11:51.628000,GV47501,1860
7485,1xh60ck9lzkjpb7tih,2021-04-03 14:21:10.077000,GV47502,1800
7486,1xh60ck65ykn1trmcg,2021-04-03 14:23:42.569000,GV47503,2050
7487,1xh60ck65ykn1trmcg,2021-04-03 14:34:44.036000,GV47504,1860
7488,1xh60ck65ykn1u63hk,2021-04-03 14:39:47.694000,GV47505,1760
7489,1o8i1lkn1uagm4,2021-04-03 14:42:42.377000,GV47506,3300
7490,1o8i1lkn1tqp57,2021-04-03 14:45:22.175000,GV47507,2050
7491,1o8i1lkmz44l8a,2021-04-03 14:50:09.399000,GV47508,1860
7492,2m2ocnkmlmiml9,2021-04-03 14:50:29.964000,GV47509,2800
7493,2m2ocnkmgkudcl,2021-04-03 15:03:34.869000,GV47510,660
7494,3l0yflklj6581c,2021-04-03 15:09:54.469000,GV47511,1660
7495,1xh60ckfv6km050fig,2021-04-03 15:14:41.275000,GV47512,1800
7496,1o8i1lkn1wa4do,2021-04-03 15:36:24.254000,GV47513,660
7497,1xh60ck9lzkji48ygg,2021-04-03 15:38:58.612000,GV47514,1800
7498,1o8i1lkn1wfo2o,2021-04-03 15:41:53.061000,GV47515,1260
7499,2m2ocnkmi1eudm,2021-04-03 15:43:46.324000,GV47516,1200
7500,1o8i1lkn1wh5e6,2021-04-03 15:44:31.880000,GV47517,1960
7501,1xh60cki7pkj2pki4z,2021-04-03 16:00:43.870000,GV47518,1860
7502,1xh60ck9lzkjgyuf2b,2021-04-03 16:12:11.363000,GV47519,1860
7503,1o8i1lkn1xl6ad,2021-04-03 16:16:33.100000,GV47520,3300
7504,1o8i1lkmypu7c2,2021-04-03 16:26:09.088000,GV47521,1960
7505,1xh60cki7pkj2ph8hi,2021-04-03 16:31:33.546000,GV47522,2800
7506,1o8i1lkn1gnrq8,2021-04-03 16:34:07.040000,GV47523,300
7507,vpnqlkm9dfiip,2021-04-03 16:34:42.572000,GV47524,3300
7508,1o8i1lkn0j41ni,2021-04-03 16:34:53.980000,GV47525,1
7509,vojwml7lkmoo0fcu,2021-04-03 16:38:48.583000,GV47526,2050
7510,1xh60cki7pkj2pu0fe,2021-04-03 16:42:38.415000,GV47527,3300
7511,1xh60ck9lzkjfnjoz1,2021-04-03 16:50:48.881000,GV47528,1800
7512,1o8i1lkn1yj3h4,2021-04-03 16:53:57.179000,GV47529,1200
7513,1xh60cki7pkj2pqj34,2021-04-03 16:58:51.702000,GV47530,3300
7514,3iveimlkmdt4h7l,2021-04-03 17:04:06.868000,GV47531,1960
7515,1xh60ck9lzkjxx78yn,2021-04-03 17:09:11.366000,GV47532,1860
7516,1xh60cki7pkj2plj8c,2021-04-03 17:16:31.885000,GV47533,1700
7517,1xh60cki7pkj2pm631,2021-04-03 17:17:45.025000,GV47534,3300
7518,1xh60cki7pkj2puxs3,2021-04-03 17:21:09.209000,GV47535,3300
7519,1xh60ck65ykn20n0na,2021-04-03 17:36:34.706000,GV47536,1860
7520,vojwml7lkmtauixi,2021-04-03 17:40:14.214000,GV47537,1860
7521,14cslklz0im0i,2021-04-03 17:42:47.588000,GV47538,1200
7522,1o8i1lkn08h01c,2021-04-03 17:45:22.915000,GV47539,1990
7523,1o8i1lkn215zv8,2021-04-03 17:56:13.869000,GV47540,2050
7524,1o8i1lkn21f4rt,2021-04-03 18:07:44.238000,GV47541,1860
7525,1o8i1lkn21t88h,2021-04-03 18:12:27.423000,GV47542,1800
7526,1xh60ck65ykn22i0fy,2021-04-03 18:28:34.084000,GV47543,1700
7527,1xh60ck65ykn22m8ew,2021-04-03 18:31:59.454000,GV47544,2050
7528,1o8i1lkmyxwfb3,2021-04-03 18:34:43.352000,GV47545,1760
7529,1o8i1lkn0639vj,2021-04-03 18:36:16.223000,GV47546,1860
7530,1o8i1lkn22rh7t,2021-04-03 18:37:38.080000,GV47547,2050
7531,1xh60ck65ykn22sm5o,2021-04-03 18:38:14.008000,GV47548,1260
7532,1xh60ck65ykn07a5zr,2021-04-03 18:42:25.620000,GV47549,300
7533,1xh60cklaikk3e7s7z,2021-04-03 18:54:03.442000,GV47550,300
7534,1o8i1lkn1nlkqi,2021-04-03 18:55:26.776000,GV47551,2590
7535,vojwml7lkmsr3972,2021-04-03 19:00:08.062000,GV47552,1800
7536,ihg6lkldx293q,2021-04-03 19:06:39.332000,GV47553,1860
7537,1xh60cklaikk3e7s7z,2021-04-03 19:39:09.859000,GV47554,1
7538,1xh60cki7pkj2pzf1f,2021-04-03 19:43:26.587000,GV47555,1860
7539,1o8i1lkn25eeyu,2021-04-03 19:53:42.694000,GV47556,2050
7540,1xh60ckj9ckmjg7xpa,2021-04-03 20:26:24.318000,GV47557,1990
7541,1xh60cki7pkj2pzi6e,2021-04-03 20:37:10.769000,GV47558,3300
7542,1o8i1lkn1sox61,2021-04-03 21:27:58.789000,GV47559,3300
7543,1o8i1lkn299w5q,2021-04-03 21:40:15.804000,GV47560,1
7544,1o8i1lkn2985jh,2021-04-03 21:41:37.062000,GV47561,1860
7545,1o8i1lkn2985jh,2021-04-03 21:51:10.969000,GV47562,1260
7546,15ee6qlkkxhlfd1,2021-04-03 21:54:28.613000,GV47563,1260
7547,1o8i1lkn2avjjr,2021-04-03 22:24:18.702000,GV47564,1860
7548,1o8i1lkn0irl9v,2021-04-03 23:57:52.275000,GV47565,660
7549,2m2ocnkmiy2pa8,2021-04-04 00:33:10.789000,GV47566,1990
7550,1o8i1lkn228cs5,2021-04-04 01:19:17.371000,GV47567,2050
7551,1xh60ck65ykn23yrcb,2021-04-04 01:22:05.662000,GV47568,2050
7552,2m2ocnkmjeyrre,2021-04-04 02:02:49.142000,GV47569,1800
7553,15ee6qlkkujz762,2021-04-04 02:06:56.798000,GV47570,1260
7554,1o8i1lkn2iizez,2021-04-04 02:10:42.112000,GV47571,1960
7555,1o8i1lkn2j96y5,2021-04-04 02:20:18.124000,GV47572,1860
7556,2m2ocnkmj21lzd,2021-04-04 02:22:46.289000,GV47573,660
7557,1xh60ckcr5kkj4afyc,2021-04-04 02:37:34.786000,GV47574,660
7558,1xh60cki7pkj2pwh5v,2021-04-04 02:41:17.078000,GV47575,1990
7559,1o8i1lkn2ki64t,2021-04-04 02:55:44.679000,GV47576,600
7560,1o8i1lkn1f6o9v,2021-04-04 02:59:31.856000,GV47577,1200
7561,1xh60ck9c6kjdrfwfn,2021-04-04 03:07:37.502000,GV47578,1960
7562,1xh60ck65ykn2l5y05,2021-04-04 03:11:15.580000,GV47579,1660
7563,1xh60cki7pkj2plu37,2021-04-04 03:33:12.775000,GV47580,1800
7564,1xh60cki7pkj2pu9zi,2021-04-04 03:36:30.101000,GV47581,1860
7565,1o8i1lkn2mdlkx,2021-04-04 03:46:18.746000,GV47582,660
7566,1o8i1lkn2mt0h3,2021-04-04 04:03:01.979000,GV47583,660
7567,1o8i1lkn2ndz7p,2021-04-04 04:17:49.153000,GV47584,1800
7568,1xh60cki7pkj2q37s9,2021-04-04 04:26:01.368000,GV47585,600
7569,vojwml7lkmrtvhiq,2021-04-04 04:26:21.716000,GV47586,600
